
 | 736 | 5.445 | 1.837 |
 | 737 | 5.458 | 1.832 |
 | 738 | 5.470 | 1.828 |
 | 739 | 5.483 | 1.824 |
 | 740 | 5.495 | 1.820 |
 | 741 | 5.508 | 1.816 |
 | 742 | 5.521 | 1.811 |
 | 743 | 5.534 | 1.807 |
 | 744 | 5.546 | 1.803 |
 | 745 | 5.559 | 1.799 |
 | 746 | 5.572 | 1.795 |
 | 747 | 5.585 | 1.791 |
 | 748 | 5.598 | 1.786 |
 | 749 | 5.610 | 1.782 |
 | 750 | 5.623 | 1.778 |
 | 751 | 5.636 | 1.774 |
 | 752 | 5.649 | 1.770 |
 | 753 | 5.662 | 1.766 |
 | 754 | 5.675 | 1.762 |
 | 755 | 5.689 | 1.758 |
 | 756 | 5.702 | 1.754 |
 | 757 | 5.715 | 1.750 |
 | 758 | 5.728 | 1.746 |
 | 759 | 5.741 | 1.742 |
 | 760 | 5.754 | 1.738 |
 | 761 | 5.768 | 1.734 |
 | 762 | 5.781 | 1.730 |
 | 763 | 5.794 | 1.726 |
 | 764 | 5.808 | 1.722 |
 | 765 | 5.821 | 1.718 |
 | 766 | 5.834 | 1.714 |
 | 767 | 5.848 | 1.710 |
 | 768 | 5.861 | 1.706 |
 | 769 | 5.875 | 1.702 |
 | 770 | 5.888 | 1.698 |
 | 771 | 5.902 | 1.694 |
 | 772 | 5.916 | 1.690 |
 | 773 | 5.929 | 1.687 |
 | 774 | 5.943 | 1.683 |
 | 775 | 5.957 | 1.679 |
 | 776 | 5.970 | 1.675 |
 | 777 | 5.984 | 1.671 |
 | 778 | 5.998 | 1.667 |
 | 779 | 6.012 | 1.663 |
 | 780 | 6.026 | 1.660 |
 | 781 | 6.039 | 1.656 |
 | 782 | 6.053 | 1.652 |
 | 783 | 6.067 | 1.648 |
 | 784 | 6.081 | 1.644 |
 | 785 | 6.095 | 1.641 |
 | 786 | 6.109 | 1.637 |
 | 787 | 6.124 | 1.633 |
 | 788 | 6.138 | 1.629 |
 | 789 | 6.152 | 1.626 |
 | 790 | 6.166 | 1.622 |
 | 791 | 6.180 | 1.618 |
 | 792 | 6.194 | 1.614 |
 | 793 | 6.209 | 1.611 |
 | 794 | 6.223 | 1.607 |
 | 795 | 6.237 | 1.603 |
 | 796 | 6.252 | 1.600 |
 | 797 | 6.266 | 1.596 |
 | 798 | 6.281 | 1.592 |
 | 799 | 6.295 | 1.589 |
 | 800 | 6.310 | 1.585 |
 | 801 | 6.324 | 1.581 |
 | 802 | 6.339 | 1.578 |
 | 803 | 6.353 | 1.574 |
 | 804 | 6.368 | 1.570 |
 | 805 | 6.383 | 1.567 |
 | 806 | 6.397 | 1.563 |
 | 807 | 6.412 | 1.560 |
 | 808 | 6.427 | 1.556 |
 | 809 | 6.442 | 1.552 |
 | 810 | 6.457 | 1.549 |
 | 811 | 6.471 | 1.545 |
 | 812 | 6.486 | 1.542 |
 | 813 | 6.501 | 1.538 |
 | 814 | 6.516 | 1.535 |
 | 815 | 6.531 | 1.531 |
 | 816 | 6.546 | 1.528 |
 | 817 | 6.561 | 1.524 |
 | 818 | 6.577 | 1.521 |
 | 819 | 6.592 | 1.517 |
 | 820 | 6.607 | 1.514 |
 | 821 | 6.622 | 1.510 |
 | 822 | 6.637 | 1.507 |
 | 823 | 6.653 | 1.503 |
 | 824 | 6.668 | 1.500 |
 | 825 | 6.683 | 1.496 |
 | 826 | 6.699 | 1.493 |
 | 827 | 6.714 | 1.489 |
 | 828 | 6.730 | 1.486 |
 | 829 | 6.745 | 1.483 |
 | 830 | 6.761 | 1.479 |
 | 831 | 6.776 | 1.476 |
 | 832 | 6.792 | 1.472 |
 | 833 | 6.808 | 1.469 |
 | 834 | 6.823 | 1.466 |
 | 835 | 6.839 | 1.462 |
 | 836 | 6.855 | 1.459 |
 | 837 | 6.871 | 1.455 |
 | 838 | 6.887 | 1.452 |
 | 839 | 6.902 | 1.449 |
 | 840 | 6.918 | 1.445 |
 | 841 | 6.934 | 1.442 |
 | 842 | 6.950 | 1.439 |
 | 843 | 6.966 | 1.435 |
 | 844 | 6.982 | 1.432 |
 | 845 | 6.998 | 1.429 |
 | 846 | 7.015 | 1.426 |
 | 847 | 7.031 | 1.422 |
 | 848 | 7.047 | 1.419 |
 | 849 | 7.063 | 1.416 |
 | 850 | 7.079 | 1.413 |
 | 851 | 7.096 | 1.409 |
 | 852 | 7.112 | 1.406 |
 | 853 | 7.129 | 1.403 |
 | 854 | 7.145 | 1.400 |
 | 855 | 7.161 | 1.396 |
 | 856 | 7.178 | 1.393 |
 | 857 | 7.194 | 1.390 |
 | 858 | 7.211 | 1.387 |
 | 859 | 7.228 | 1.384 |
 | 860 | 7.244 | 1.380 |
 | 861 | 7.261 | 1.377 |
 | 862 | 7.278 | 1.374 |
 | 863 | 7.295 | 1.371 |
 | 864 | 7.311 | 1.368 |
 | 865 | 7.328 | 1.365 |
 | 866 | 7.345 | 1.361 |
 | 867 | 7.362 | 1.358 |
 | 868 | 7.379 | 1.355 |
 | 869 | 7.396 | 1.352 |
 | 870 | 7.413 | 1.349 |
 | 871 | 7.430 | 1.346 |
 | 872 | 7.447 | 1.343 |
 | 873 | 7.464 | 1.340 |
 | 874 | 7.482 | 1.337 |
 | 875 | 7.499 | 1.334 |
 | 876 | 7.516 | 1.330 |
 | 877 | 7.534 | 1.327 |
 | 878 | 7.551 | 1.324 |
 | 879 | 7.568 | 1.321 |
 | 880 | 7.586 | 1.318 |
 | 881 | 7.603 | 1.315 |
 | 882 | 7.621 | 1.312 |
 | 883 | 7.638 | 1.309 |
 | 884 | 7.656 | 1.306 |
 | 885 | 7.674 | 1.303 |
 | 886 | 7.691 | 1.300 |
 | 887 | 7.709 | 1.297 |
 | 888 | 7.727 | 1.294 |
 | 889 | 7.745 | 1.291 |
 | 890 | 7.762 | 1.288 |
 | 891 | 7.780 | 1.285 |
 | 892 | 7.798 | 1.282 |
 | 893 | 7.816 | 1.279 |
 | 894 | 7.834 | 1.276 |
 | 895 | 7.852 | 1.274 |
 | 896 | 7.870 | 1.271 |
 | 897 | 7.889 | 1.268 |
 | 898 | 7.907 | 1.265 |
 | 899 | 7.925 | 1.262 |
 | 900 | 7.943 | 1.259 |
 | 901 | 7.962 | 1.256 |
 | 902 | 7.980 | 1.253 |
 | 903 | 7.998 | 1.250 |
 | 904 | 8.017 | 1.247 |
 | 905 | 8.035 | 1.245 |
 | 906 | 8.054 | 1.242 |
 | 907 | 8.072 | 1.239 |
 | 908 | 8.091 | 1.236 |
 | 909 | 8.110 | 1.233 |
 | 910 | 8.128 | 1.230 |
 | 911 | 8.147 | 1.227 |
 | 912 | 8.166 | 1.225 |
 | 913 | 8.185 | 1.222 |
 | 914 | 8.204 | 1.219 |
 | 915 | 8.222 | 1.216 |
 | 916 | 8.241 | 1.213 |
 | 917 | 8.260 | 1.211 |
 | 918 | 8.279 | 1.208 |
 | 919 | 8.299 | 1.205 |
 | 920 | 8.318 | 1.202 |
 | 921 | 8.337 | 1.199 |
 | 922 | 8.356 | 1.197 |
 | 923 | 8.375 | 1.194 |
 | 924 | 8.395 | 1.191 |
 | 925 | 8.414 | 1.189 |
 | 926 | 8.433 | 1.186 |
 | 927 | 8.453 | 1.183 |
 | 928 | 8.472 | 1.180 |
 | 929 | 8.492 | 1.178 |
 | 930 | 8.511 | 1.175 |
 | 931 | 8.531 | 1.172 |
 | 932 | 8.551 | 1.169 |
 | 933 | 8.570 | 1.167 |
 | 934 | 8.590 | 1.164 |
 | 935 | 8.610 | 1.161 |
 | 936 | 8.630 | 1.159 |
 | 937 | 8.650 | 1.156 |
 | 938 | 8.670 | 1.153 |
 | 939 | 8.690 | 1.151 |
 | 940 | 8.710 | 1.148 |
 | 941 | 8.730 | 1.146 |
 | 942 | 8.750 | 1.143 |
 | 943 | 8.770 | 1.140 |
 | 944 | 8.790 | 1.138 |
 | 945 | 8.810 | 1.135 |
 | 946 | 8.831 | 1.132 |
 | 947 | 8.851 | 1.130 |
 | 948 | 8.872 | 1.127 |
 | 949 | 8.892 | 1.125 |
 | 950 | 8.913 | 1.122 |
 | 951 | 8.933 | 1.119 |
 | 952 | 8.954 | 1.117 |
 | 953 | 8.974 | 1.114 |
 | 954 | 8.995 | 1.112 |
 | 955 | 9.016 | 1.109 |
 | 956 | 9.036 | 1.107 |
 | 957 | 9.057 | 1.104 |
 | 958 | 9.078 | 1.102 |
 | 959 | 9.099 | 1.099 |
 | 960 | 9.120 | 1.096 |
 | 961 | 9.141 | 1.094 |
 | 962 | 9.162 | 1.091 |
 | 963 | 9.183 | 1.089 |
 | 964 | 9.204 | 1.086 |
 | 965 | 9.226 | 1.084 |
 | 966 | 9.247 | 1.081 |
 | 967 | 9.268 | 1.079 |
 | 968 | 9.290 | 1.076 |
 | 969 | 9.311 | 1.074 |
 | 970 | 9.333 | 1.072 |
 | 971 | 9.354 | 1.069 |
 | 972 | 9.376 | 1.067 |
 | 973 | 9.397 | 1.064 |
 | 974 | 9.419 | 1.062 |
 | 975 | 9.441 | 1.059 |
 | 976 | 9.462 | 1.057 |
 | 977 | 9.484 | 1.054 |
 | 978 | 9.506 | 1.052 |
 | 979 | 9.528 | 1.050 |
 | 980 | 9.550 | 1.047 |
 | 981 | 9.572 | 1.045 |
 | 982 | 9.594 | 1.042 |
 | 983 | 9.616 | 1.040 |
 | 984 | 9.638 | 1.038 |
 | 985 | 9.661 | 1.035 |
 | 986 | 9.683 | 1.033 |
 | 987 | 9.705 | 1.030 |
 | 988 | 9.727 | 1.028 |
 | 989 | 9.750 | 1.026 |
 | 990 | 9.772 | 1.023 |
 | 991 | 9.795 | 1.021 |
 | 992 | 9.817 | 1.019 |
 | 993 | 9.840 | 1.016 |
 | 994 | 9.863 | 1.014 |
 | 995 | 9.886 | 1.012 |
 | 996 | 9.908 | 1.009 |
 | 997 | 9.931 | 1.007 |
 | 998 | 9.954 | 1.005 |
 | 999 | 9.977 | 1.002 |
